ts,mem_free
2019-04-01T00:00:00-06:00,0.12254585355137404
2019-04-01T01:00:00-06:00,0.08503305929564187
2019-04-01T02:00:00-06:00,0.05664134300388668
2019-04-01T03:00:00-06:00,0.04841054291074509
2019-04-01T04:00:00-06:00,0.04840830704785393
2019-04-01T05:00:00-06:00,0.048167166330135514
2019-04-01T06:00:00-06:00,0.04582855567009625
2019-04-01T07:00:00-06:00,0.04582436324118444
2019-04-01T08:00:00-06:00,0.04582178721863284
2019-04-01T09:00:00-06:00,0.05512957277887853
2019-04-01T10:00:00-06:00,0.17101070473157276
2019-04-01T11:00:00-06:00,0.04592883611648524
2019-04-01T12:00:00-06:00,0.04589532499924065
2019-04-01T13:00:00-06:00,0.04589763117839907
2019-04-01T14:00:00-06:00,0.04590245781532132
2019-04-01T15:00:00-06:00,0.11037704046769259
2019-04-01T16:00:00-06:00,0.14057016137306722
2019-04-01T17:00:00-06:00,0.04568607723401852
2019-04-01T18:00:00-06:00,0.04571524362978985
2019-04-01T19:00:00-06:00,0.04573115079528178
2019-04-01T20:00:00-06:00,0.04574148928395938
2019-04-01T21:00:00-06:00,0.045748593815962746
2019-04-01T22:00:00-06:00,0.04575245774666925
2019-04-01T23:00:00-06:00,0.04575746909715206
2019-04-02T00:00:00-06:00,0.045769162740208036
2019-04-02T01:00:00-06:00,0.04577307751931081
2019-04-02T02:00:00-06:00,0.04577311402513773
2019-04-02T03:00:00-06:00,0.04577911516915123
2019-04-02T04:00:00-06:00,0.04578023539884801
2019-04-02T05:00:00-06:00,0.045785063378825486
2019-04-02T06:00:00-06:00,0.04579040020599623
2019-04-02T07:00:00-06:00,0.04579228505132282
2019-04-02T08:00:00-06:00,0.04579510355734284
2019-04-02T09:00:00-06:00,0.04579475917012932
2019-04-02T10:00:00-06:00,0.045792816619834364
2019-04-02T11:00:00-06:00,0.045796177585813336
2019-04-02T12:00:00-06:00,0.045797665828211986
2019-04-02T13:00:00-06:00,0.04580980498508125
2019-04-02T14:00:00-06:00,0.045811530359425756
2019-04-02T15:00:00-06:00,0.04581321364591673
2019-04-02T16:00:00-06:00,0.045813758920438596
2019-04-02T17:00:00-06:00,0.045813484162264495
2019-04-02T18:00:00-06:00,0.045817774149617185
2019-04-02T19:00:00-06:00,0.04581819105393792
2019-04-02T20:00:00-06:00,0.04581917004808256
2019-04-02T21:00:00-06:00,0.04582107388457346
2019-04-02T22:00:00-06:00,0.04582177876138438
2019-04-02T23:00:00-06:00,0.045822915588012436
2019-04-03T00:00:00-06:00,0.04583180769306816
2019-04-03T01:00:00-06:00,0.045833425224112156
2019-04-03T02:00:00-06:00,0.045836558613673084
2019-04-03T03:00:00-06:00,0.045837899805848625
2019-04-03T04:00:00-06:00,0.04583603367836675
2019-04-03T05:00:00-06:00,0.045838077096212904
2019-04-03T06:00:00-06:00,0.045835976915391985
2019-04-03T07:00:00-06:00,0.04583715678328448
2019-04-03T08:00:00-06:00,0.04583659003986884
2019-04-03T09:00:00-06:00,0.04583748704344692
2019-04-03T10:00:00-06:00,0.045837783062134374
2019-04-03T11:00:00-06:00,0.04842118589105793
2019-04-03T12:00:00-06:00,0.05228040043044779
2019-04-03T13:00:00-06:00,0.046314766315694644
2019-04-03T14:00:00-06:00,0.060408371896989
2019-04-03T15:00:00-06:00,0.10823941892223699
2019-04-03T16:00:00-06:00,0.20191356261307514
2019-04-03T17:00:00-06:00,0.16908860840710405
2019-04-03T18:00:00-06:00,0.1374100752829145
2019-04-03T19:00:00-06:00,0.18868955786603225
2019-04-03T20:00:00-06:00,0.27723259897582786
2019-04-03T21:00:00-06:00,0.30924051891712157
2019-04-03T22:00:00-06:00,0.3048809336305358
2019-04-03T23:00:00-06:00,0.26894028435317974
2019-04-04T00:00:00-06:00,0.285814821154861
2019-04-04T01:00:00-06:00,0.3273091264694662
2019-04-04T02:00:00-06:00,0.3223491931198216
2019-04-04T03:00:00-06:00,0.30221650963073865
2019-04-04T04:00:00-06:00,0.3008881175255862
2019-04-04T05:00:00-06:00,0.32958293490086854
2019-04-04T06:00:00-06:00,0.32315254998520093
2019-04-04T07:00:00-06:00,0.31862700049732695
2019-04-04T08:00:00-06:00,0.29278009056480825
