ts,mem_free
2019-04-01T00:00:00-06:00,0.12794140383727426
2019-04-01T01:00:00-06:00,0.07897366938662775
2019-04-01T02:00:00-06:00,0.0766946928627592
2019-04-01T03:00:00-06:00,0.07414012050656549
2019-04-01T04:00:00-06:00,0.06366012450344516
2019-04-01T05:00:00-06:00,0.06174676514629229
2019-04-01T06:00:00-06:00,0.04533440671953459
2019-04-01T07:00:00-06:00,0.04533171515002987
2019-04-01T08:00:00-06:00,0.045331662005881346
2019-04-01T09:00:00-06:00,0.06328467480924949
2019-04-01T10:00:00-06:00,0.16981465203400958
2019-04-01T11:00:00-06:00,0.04546654344346224
2019-04-01T12:00:00-06:00,0.045414528833926826
2019-04-01T13:00:00-06:00,0.04541482594661217
2019-04-01T14:00:00-06:00,0.04542043981201005
2019-04-01T15:00:00-06:00,0.08628181711343408
2019-04-01T16:00:00-06:00,0.14025847962953342
2019-04-01T17:00:00-06:00,0.04512189754637075
2019-04-01T18:00:00-06:00,0.04515250801288462
2019-04-01T19:00:00-06:00,0.045167537970227545
2019-04-01T20:00:00-06:00,0.04517732077392411
2019-04-01T21:00:00-06:00,0.04518245826879186
2019-04-01T22:00:00-06:00,0.045188625393534854
2019-04-01T23:00:00-06:00,0.045193609396939616
2019-04-02T00:00:00-06:00,0.04520458971378538
2019-04-02T01:00:00-06:00,0.04521004888168334
2019-04-02T02:00:00-06:00,0.045213576590550586
2019-04-02T03:00:00-06:00,0.04521802895622107
2019-04-02T04:00:00-06:00,0.04521651322187559
2019-04-02T05:00:00-06:00,0.0452188456598237
2019-04-02T06:00:00-06:00,0.045219299942029334
2019-04-02T07:00:00-06:00,0.04522071214626355
2019-04-02T08:00:00-06:00,0.04522566219935564
2019-04-02T09:00:00-06:00,0.04522612483533228
2019-04-02T10:00:00-06:00,0.04522328923569319
2019-04-02T11:00:00-06:00,0.045225534923865385
2019-04-02T12:00:00-06:00,0.0656508612828881
2019-04-02T13:00:00-06:00,0.056384406129647124
