ts,mem_free
2019-04-01T00:00:00-06:00,0.15195777159889778
2019-04-01T01:00:00-06:00,0.10285695680297469
2019-04-01T02:00:00-06:00,0.09483185706495956
2019-04-01T03:00:00-06:00,0.07952274734906672
2019-04-01T04:00:00-06:00,0.04919648202478333
2019-04-01T05:00:00-06:00,0.04844918434586298
2019-04-01T06:00:00-06:00,0.04724202183871029
2019-04-01T07:00:00-06:00,0.047238326421411236
2019-04-01T08:00:00-06:00,0.0472348794028743
2019-04-01T09:00:00-06:00,0.06343953577199568
2019-04-01T10:00:00-06:00,0.14978225495713426
2019-04-01T11:00:00-06:00,0.04737885490183891
2019-04-01T12:00:00-06:00,0.04722552580507988
2019-04-01T13:00:00-06:00,0.047198673714589856
2019-04-01T14:00:00-06:00,0.04727723921139393
2019-04-01T15:00:00-06:00,0.10899379206409043
2019-04-01T16:00:00-06:00,0.14370090330965424
2019-04-01T17:00:00-06:00,0.04608411891117925
2019-04-01T18:00:00-06:00,0.046116599499371524
2019-04-01T19:00:00-06:00,0.04613602783115467
2019-04-01T20:00:00-06:00,0.046145971403215524
2019-04-01T21:00:00-06:00,0.046152897266832804
2019-04-01T22:00:00-06:00,0.04615900677581275
2019-04-01T23:00:00-06:00,0.04616268899092579
2019-04-02T00:00:00-06:00,0.046175530167938406
2019-04-02T01:00:00-06:00,0.046180953842654526
2019-04-02T02:00:00-06:00,0.04618210839803172
2019-04-02T03:00:00-06:00,0.04618484506192122
2019-04-02T04:00:00-06:00,0.04618433616976836
2019-04-02T05:00:00-06:00,0.046188489473825034
2019-04-02T06:00:00-06:00,0.046190627923142547
2019-04-02T07:00:00-06:00,0.04619183306001795
2019-04-02T08:00:00-06:00,0.046193630485468096
2019-04-02T09:00:00-06:00,0.046188329810875506
2019-04-02T10:00:00-06:00,0.04618742134922904
2019-04-02T11:00:00-06:00,0.046191386385840194
2019-04-02T12:00:00-06:00,0.04620689576877168
2019-04-02T13:00:00-06:00,0.046209355878275904
2019-04-02T14:00:00-06:00,0.04621067847749294
2019-04-02T15:00:00-06:00,0.046214159769616736
2019-04-02T16:00:00-06:00,0.046215947647388456
2019-04-02T17:00:00-06:00,0.046215715111944666
2019-04-02T18:00:00-06:00,0.04621682837374219
2019-04-02T19:00:00-06:00,0.04621688501753973
2019-04-02T20:00:00-06:00,0.04622027017134944
2019-04-02T21:00:00-06:00,0.04621978630911294
2019-04-02T22:00:00-06:00,0.04621955092627861
2019-04-02T23:00:00-06:00,0.04621992797783969
2019-04-03T00:00:00-06:00,0.046228090076972594
2019-04-03T01:00:00-06:00,0.046231000945481604
2019-04-03T02:00:00-06:00,0.04623340796079145
2019-04-03T03:00:00-06:00,0.04623480657890644
2019-04-03T04:00:00-06:00,0.04623213872266729
2019-04-03T05:00:00-06:00,0.04623176822795294
2019-04-03T06:00:00-06:00,0.04623218639754312
2019-04-03T07:00:00-06:00,0.04623307898231288
2019-04-03T08:00:00-06:00,0.046236497149435896
2019-04-03T09:00:00-06:00,0.04623772086642497
2019-04-03T10:00:00-06:00,0.046238059433972634
2019-04-03T11:00:00-06:00,0.046239123340291455
2019-04-03T12:00:00-06:00,0.04624082522973272
2019-04-03T13:00:00-06:00,0.046241631662035765
2019-04-03T14:00:00-06:00,0.04624020165982845
2019-04-03T15:00:00-06:00,0.04624021298088077
2019-04-03T16:00:00-06:00,0.046240307977384654
2019-04-03T17:00:00-06:00,0.04624209648029798
2019-04-03T18:00:00-06:00,0.046244133010171495
2019-04-03T19:00:00-06:00,0.04624458519858099
2019-04-03T20:00:00-06:00,0.04624670092729377
2019-04-03T21:00:00-06:00,0.04624779864262529
2019-04-03T22:00:00-06:00,0.04629377488940234
2019-04-03T23:00:00-06:00,0.046319198417080654
2019-04-04T00:00:00-06:00,0.04631839650634706
2019-04-04T01:00:00-06:00,0.04631912558526208
2019-04-04T02:00:00-06:00,0.046318729755197574
2019-04-04T03:00:00-06:00,0.07265275476743926
2019-04-04T04:00:00-06:00,0.08638410744411762
2019-04-04T05:00:00-06:00,0.08628922127296079
2019-04-04T06:00:00-06:00,0.08609553526623703
2019-04-04T07:00:00-06:00,0.08569659221735892
2019-04-04T08:00:00-06:00,0.07841561631863536
2019-04-04T09:00:00-06:00,0.04628514486770863
2019-04-04T10:00:00-06:00,0.04629976045126971
2019-04-04T11:00:00-06:00,0.04630855144114343
2019-04-04T12:00:00-06:00,0.04632037816437029
2019-04-04T13:00:00-06:00,0.046318869606304824
2019-04-04T14:00:00-06:00,0.04632061045646585
2019-04-04T15:00:00-06:00,0.04632032303418454
2019-04-04T16:00:00-06:00,0.04632188407200555
2019-04-04T17:00:00-06:00,0.04632380405584058
2019-04-04T18:00:00-06:00,0.04632281214353762
2019-04-04T19:00:00-06:00,0.04632322631607566
2019-04-04T20:00:00-06:00,0.046321840811656245
2019-04-04T21:00:00-06:00,0.04632400492602218
2019-04-04T22:00:00-06:00,0.04632500382549387
2019-04-04T23:00:00-06:00,0.046325696845314734
2019-04-05T00:00:00-06:00,0.04631459608600208
2019-04-05T01:00:00-06:00,0.04631298264906314
2019-04-05T02:00:00-06:00,0.06105929800617427
