ts,mem_free
2019-04-01T00:00:00-06:00,0.0911311729201465
2019-04-01T01:00:00-06:00,0.06795667335833377
2019-04-01T02:00:00-06:00,0.06802219268814835
2019-04-01T03:00:00-06:00,0.06536277497397591
2019-04-01T04:00:00-06:00,0.06289809213805486
2019-04-01T05:00:00-06:00,0.06141114105966261
2019-04-01T06:00:00-06:00,0.04604153399255284
2019-04-01T07:00:00-06:00,0.046036852251400195
2019-04-01T08:00:00-06:00,0.046034729202966806
2019-04-01T09:00:00-06:00,0.0643931709734854
2019-04-01T10:00:00-06:00,0.18442701295890584
2019-04-01T11:00:00-06:00,0.04606639324954942
2019-04-01T12:00:00-06:00,0.046055648620972334
2019-04-01T13:00:00-06:00,0.04605998712100401
2019-04-01T14:00:00-06:00,0.04607585496681976
2019-04-01T15:00:00-06:00,0.09016686572993182
2019-04-01T16:00:00-06:00,0.1487169798020943
2019-04-01T17:00:00-06:00,0.04578725893651503
2019-04-01T18:00:00-06:00,0.04581401368122595
2019-04-01T19:00:00-06:00,0.045828088186419924
2019-04-01T20:00:00-06:00,0.045838615003200855
2019-04-01T21:00:00-06:00,0.045846354215639984
2019-04-01T22:00:00-06:00,0.045850994446267834
2019-04-01T23:00:00-06:00,0.04585621310317434
2019-04-02T00:00:00-06:00,0.045868249682631146
2019-04-02T01:00:00-06:00,0.045876169039246184
2019-04-02T02:00:00-06:00,0.04587892711850716
2019-04-02T03:00:00-06:00,0.045883015213045275
2019-04-02T04:00:00-06:00,0.04588403035049071
2019-04-02T05:00:00-06:00,0.045884989637697826
2019-04-02T06:00:00-06:00,0.04588588197626475
2019-04-02T07:00:00-06:00,0.04588775853275939
2019-04-02T08:00:00-06:00,0.04589157393080556
2019-04-02T09:00:00-06:00,0.045889043366590276
2019-04-02T10:00:00-06:00,0.045887880234786516
2019-04-02T11:00:00-06:00,0.04589086642426177
2019-04-02T12:00:00-06:00,0.045892921135328724
2019-04-02T13:00:00-06:00,0.04590325800834294
2019-04-02T14:00:00-06:00,0.045906824432439985
2019-04-02T15:00:00-06:00,0.04631238555917516
2019-04-02T16:00:00-06:00,0.046881249963105054
2019-04-02T17:00:00-06:00,0.06480835242640526
2019-04-02T18:00:00-06:00,0.07159965401910473
2019-04-02T19:00:00-06:00,0.07157086764502829
2019-04-02T20:00:00-06:00,0.07160848921346352
2019-04-02T21:00:00-06:00,0.07163766399440763
2019-04-02T22:00:00-06:00,0.07164837214641684
2019-04-02T23:00:00-06:00,0.07160165758775905
2019-04-03T00:00:00-06:00,0.07158878355728582
2019-04-03T01:00:00-06:00,0.07160081598055223
2019-04-03T02:00:00-06:00,0.0716169229950181
2019-04-03T03:00:00-06:00,0.07161490968029571
2019-04-03T04:00:00-06:00,0.07173737374528866
2019-04-03T05:00:00-06:00,0.07174918142382658
2019-04-03T06:00:00-06:00,0.07174528805652847
2019-04-03T07:00:00-06:00,0.07175014298751825
2019-04-03T08:00:00-06:00,0.0717568635236111
2019-04-03T09:00:00-06:00,0.07175825797340363
2019-04-03T10:00:00-06:00,0.05557118039623776
2019-04-03T11:00:00-06:00,0.046913133398609475
2019-04-03T12:00:00-06:00,0.04690199114732507
2019-04-03T13:00:00-06:00,0.04689990937820132
2019-04-03T14:00:00-06:00,0.048172290253154726
2019-04-03T15:00:00-06:00,0.05358558579672401
2019-04-03T16:00:00-06:00,0.05981619650915515
2019-04-03T17:00:00-06:00,0.05823519871449967
2019-04-03T18:00:00-06:00,0.06071125746682815
2019-04-03T19:00:00-06:00,0.06451509879996076
2019-04-03T20:00:00-06:00,0.06716358558059687
2019-04-03T21:00:00-06:00,0.06708757750053995
